Data supplied by UK-AIR on 15/3/2018
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Derby St Alkmund's Way,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
03-01-2017,17:00,,,,,,,,,
03-01-2017,18:00,,,,,,,,,
03-01-2017,19:00,,,,,,,,,
03-01-2017,20:00,,,,,,,,,
03-01-2017,21:00,,,,,,,,,
03-01-2017,22:00,,,,,,,,,
03-01-2017,23:00,,,,,,,,,
03-01-2017,24:00,,,,,,,,,
04-01-2017,01:00,,,,,,,,,
04-01-2017,02:00,,,,,,,,,
04-01-2017,03:00,,,,,,,,,
04-01-2017,04:00,,,,,,,,,
04-01-2017,05:00,,,,,,,,,
04-01-2017,06:00,,,,,,,,,
04-01-2017,07:00,,,,,,,,,
04-01-2017,08:00,,,,,,,,,
04-01-2017,09:00,,,,,,,,,
04-01-2017,10:00,,,,,,,,,
04-01-2017,11:00,,,,,,,,,
04-01-2017,12:00,,,,,,,,,
04-01-2017,13:00,,,,,,,,,
04-01-2017,14:00,,,,,,,,,
04-01-2017,15:00,,,,,,,,,
04-01-2017,16:00,,,,,,,,,
04-01-2017,17:00,,,,,,,,,
04-01-2017,18:00,,,,,,,,,
04-01-2017,19:00,,,,,,,,,
04-01-2017,20:00,,,,,,,,,
04-01-2017,21:00,,,,,,,,,
04-01-2017,22:00,,,,,,,,,
04-01-2017,23:00,,,,,,,,,
04-01-2017,24:00,,,,,,,,,
05-01-2017,01:00,,,,,,,,,
05-01-2017,02:00,,,,,,,,,
05-01-2017,03:00,,,,,,,,,
05-01-2017,04:00,,,,,,,,,
05-01-2017,05:00,,,,,,,,,
05-01-2017,06:00,,,,,,,,,
05-01-2017,07:00,,,,,,,,,
05-01-2017,08:00,,,,,,,,,
05-01-2017,09:00,,,,,,,,,
05-01-2017,10:00,,,,,,,,,
05-01-2017,11:00,,,,,,,,,
05-01-2017,12:00,,,,,,,,,
05-01-2017,13:00,,,,,,,,,
05-01-2017,14:00,,,,,,,,,
05-01-2017,15:00,,,,,,,,,
05-01-2017,16:00,,,,,,,,,
05-01-2017,17:00,,,,,,,,,
05-01-2017,18:00,,,,,,,,,
05-01-2017,19:00,,,,,,,,,
05-01-2017,20:00,,,,,,,,,
05-01-2017,21:00,,,,,,,,,
05-01-2017,22:00,,,,,,,,,
05-01-2017,23:00,,,,,,,,,
05-01-2017,24:00,,,,,,,,,
06-01-2017,01:00,,,,,,,,,
06-01-2017,02:00,,,,,,,,,
06-01-2017,03:00,,,,,,,,,
06-01-2017,04:00,,,,,,,,,
06-01-2017,05:00,,,,,,,,,
06-01-2017,06:00,,,,,,,,,
06-01-2017,07:00,,,,,,,,,
06-01-2017,08:00,,,,,,,,,
06-01-2017,09:00,,,,,,,,,
06-01-2017,10:00,,,,,,,,,
06-01-2017,11:00,,,,,,,,,
06-01-2017,12:00,,,,,,,,,
06-01-2017,13:00,,,,,,,,,
06-01-2017,14:00,,,,,,,,,
06-01-2017,15:00,,,,,,,,,
06-01-2017,16:00,,,,,,,,,
06-01-2017,17:00,,,,,,,,,
06-01-2017,18:00,,,,,,,,,
06-01-2017,19:00,,,,,,,,,
06-01-2017,20:00,,,,,,,,,
06-01-2017,21:00,,,,,,,,,
06-01-2017,22:00,,,,,,,,,
06-01-2017,23:00,,,,,,,,,
06-01-2017,24:00,,,,,,,,,
07-01-2017,01:00,,,,,,,,,
07-01-2017,02:00,,,,,,,,,
07-01-2017,03:00,,,,,,,,,
07-01-2017,04:00,,,,,,,,,
07-01-2017,05:00,,,,,,,,,
07-01-2017,06:00,,,,,,,,,
07-01-2017,07:00,,,,,,,,,
07-01-2017,08:00,,,,,,,,,
07-01-2017,09:00,,,,,,,,,
07-01-2017,10:00,,,,,,,,,
07-01-2017,11:00,,,,,,,,,
07-01-2017,12:00,,,,,,,,,
07-01-2017,13:00,,,,,,,,,
07-01-2017,14:00,,,,,,,,,
07-01-2017,15:00,,,,,,,,,
07-01-2017,16:00,,,,,,,,,
07-01-2017,17:00,,,,,,,,,
07-01-2017,18:00,,,,,,,,,
07-01-2017,19:00,,,,,,,,,
07-01-2017,20:00,,,,,,,,,
07-01-2017,21:00,,,,,,,,,
07-01-2017,22:00,,,,,,,,,
07-01-2017,23:00,,,,,,,,,
07-01-2017,24:00,,,,,,,,,
08-01-2017,01:00,,,,,,,,,
08-01-2017,02:00,,,,,,,,,
08-01-2017,03:00,,,,,,,,,
08-01-2017,04:00,,,,,,,,,
08-01-2017,05:00,,,,,,,,,
08-01-2017,06:00,,,,,,,,,
08-01-2017,07:00,,,,,,,,,
08-01-2017,08:00,,,,,,,,,
08-01-2017,09:00,,,,,,,,,
08-01-2017,10:00,,,,,,,,,
08-01-2017,11:00,,,,,,,,,
08-01-2017,12:00,,,,,,,,,
08-01-2017,13:00,,,,,,,,,
08-01-2017,14:00,,,,,,,,,
08-01-2017,15:00,,,,,,,,,
08-01-2017,16:00,,,,,,,,,
08-01-2017,17:00,,,,,,,,,
08-01-2017,18:00,,,,,,,,,
08-01-2017,19:00,,,,,,,,,
08-01-2017,20:00,,,,,,,,,
08-01-2017,21:00,,,,,,,,,
08-01-2017,22:00,,,,,,,,,
08-01-2017,23:00,,,,,,,,,
08-01-2017,24:00,,,,,,,,,
09-01-2017,01:00,,,,,,,,,
09-01-2017,02:00,,,,,,,,,
09-01-2017,03:00,,,,,,,,,
09-01-2017,04:00,,,,,,,,,
09-01-2017,05:00,,,,,,,,,
09-01-2017,06:00,,,,,,,,,
09-01-2017,07:00,,,,,,,,,
09-01-2017,08:00,,,,,,,,,
09-01-2017,09:00,,,,,,,,,
09-01-2017,10:00,,,,,,,,,
09-01-2017,11:00,,,,,,,,,
09-01-2017,12:00,,,,,,,,,
09-01-2017,13:00,,,,,,,,,
09-01-2017,14:00,,,,,,,,,
09-01-2017,15:00,,,,,,,,,
09-01-2017,16:00,,,,,,,,,
09-01-2017,17:00,,,,,,,,,
09-01-2017,18:00,,,,,,,,,
09-01-2017,19:00,,,,,,,,,
09-01-2017,20:00,,,,,,,,,
09-01-2017,21:00,,,,,,,,,
09-01-2017,22:00,,,,,,,,,
09-01-2017,23:00,,,,,,,,,
09-01-2017,24:00,,,,,,,,,
10-01-2017,01:00,,,,,,,,,
10-01-2017,02:00,,,,,,,,,
10-01-2017,03:00,,,,,,,,,
10-01-2017,04:00,,,,,,,,,
10-01-2017,05:00,,,,,,,,,
10-01-2017,06:00,,,,,,,,,
10-01-2017,07:00,,,,,,,,,
10-01-2017,08:00,,,,,,,,,
10-01-2017,09:00,,,,,,,,,
10-01-2017,10:00,,,,,,,,,
10-01-2017,11:00,,,,,,,,,
10-01-2017,12:00,,,,,,,,,
10-01-2017,13:00,,,,,,,,,
10-01-2017,14:00,,,,,,,,,
10-01-2017,15:00,,,,,,,,,
10-01-2017,16:00,,,,,,,,,
10-01-2017,17:00,,,,,,,,,
10-01-2017,18:00,,,,,,,,,
10-01-2017,19:00,,,,,,,,,
10-01-2017,20:00,,,,,,,,,
10-01-2017,21:00,,,,,,,,,
10-01-2017,22:00,,,,,,,,,
10-01-2017,23:00,,,,,,,,,
10-01-2017,24:00,,,,,,,,,
11-01-2017,01:00,,,,,,,,,
11-01-2017,02:00,,,,,,,,,
11-01-2017,03:00,,,,,,,,,
11-01-2017,04:00,,,,,,,,,
11-01-2017,05:00,,,,,,,,,
11-01-2017,06:00,,,,,,,,,
11-01-2017,07:00,,,,,,,,,
11-01-2017,08:00,,,,,,,,,
11-01-2017,09:00,,,,,,,,,
11-01-2017,10:00,,,,,,,,,
11-01-2017,11:00,,,,,,,,,
11-01-2017,12:00,,,,,,,,,
11-01-2017,13:00,,,,,,,,,
11-01-2017,14:00,,,,,,,,,
11-01-2017,15:00,,,,,,,,,
11-01-2017,16:00,,,,,,,,,
11-01-2017,17:00,,,,,,,,,
11-01-2017,18:00,,,,,,,,,
11-01-2017,19:00,,,,,,,,,
11-01-2017,20:00,,,,,,,,,
11-01-2017,21:00,,,,,,,,,
11-01-2017,22:00,,,,,,,,,
11-01-2017,23:00,,,,,,,,,
11-01-2017,24:00,,,,,,,,,
12-01-2017,01:00,,,,,,,,,
12-01-2017,02:00,,,,,,,,,
12-01-2017,03:00,,,,,,,,,
12-01-2017,04:00,,,,,,,,,
12-01-2017,05:00,,,,,,,,,
12-01-2017,06:00,,,,,,,,,
12-01-2017,07:00,,,,,,,,,
12-01-2017,08:00,,,,,,,,,
12-01-2017,09:00,,,,,,,,,
12-01-2017,10:00,,,,,,,,,
12-01-2017,11:00,,,,,,,,,
12-01-2017,12:00,,,,,,,,,
12-01-2017,13:00,,,,,,,,,
12-01-2017,14:00,,,,,,,,,
12-01-2017,15:00,,,,,,,,,
12-01-2017,16:00,,,,,,,,,
12-01-2017,17:00,,,,,,,,,
12-01-2017,18:00,,,,,,,,,
12-01-2017,19:00,,,,,,,,,
12-01-2017,20:00,,,,,,,,,
12-01-2017,21:00,,,,,,,,,
12-01-2017,22:00,,,,,,,,,
12-01-2017,23:00,,,,,,,,,
12-01-2017,24:00,,,,,,,,,
13-01-2017,01:00,,,,,,,,,
13-01-2017,02:00,,,,,,,,,
13-01-2017,03:00,,,,,,,,,
13-01-2017,04:00,,,,,,,,,
13-01-2017,05:00,,,,,,,,,
13-01-2017,06:00,,,,,,,,,
13-01-2017,07:00,,,,,,,,,
13-01-2017,08:00,,,,,,,,,
13-01-2017,09:00,,,,,,,,,
13-01-2017,10:00,,,,,,,,,
13-01-2017,11:00,,,,,,,,,
13-01-2017,12:00,,,,,,,,,
13-01-2017,13:00,,,,,,,,,
13-01-2017,14:00,,,,,,,,,
13-01-2017,15:00,,,,,,,,,
13-01-2017,16:00,,,,,,,,,
13-01-2017,17:00,,,,,,,,,
13-01-2017,18:00,,,,,,,,,
13-01-2017,19:00,,,,,,,,,
13-01-2017,20:00,,,,,,,,,
13-01-2017,21:00,,,,,,,,,
13-01-2017,22:00,,,,,,,,,
13-01-2017,23:00,,,,,,,,,
13-01-2017,24:00,,,,,,,,,
14-01-2017,01:00,,,,,,,,,
14-01-2017,02:00,,,,,,,,,
14-01-2017,03:00,,,,,,,,,
14-01-2017,04:00,,,,,,,,,
14-01-2017,05:00,,,,,,,,,
14-01-2017,06:00,,,,,,,,,
14-01-2017,07:00,,,,,,,,,
14-01-2017,08:00,,,,,,,,,
14-01-2017,09:00,,,,,,,,,
14-01-2017,10:00,,,,,,,,,
14-01-2017,11:00,,,,,,,,,
14-01-2017,12:00,,,,,,,,,
14-01-2017,13:00,,,,,,,,,
14-01-2017,14:00,,,,,,,,,
14-01-2017,15:00,,,,,,,,,
14-01-2017,16:00,,,,,,,,,
14-01-2017,17:00,,,,,,,,,
14-01-2017,18:00,,,,,,,,,
14-01-2017,19:00,,,,,,,,,
14-01-2017,20:00,,,,,,,,,
14-01-2017,21:00,,,,,,,,,
14-01-2017,22:00,,,,,,,,,
14-01-2017,23:00,,,,,,,,,
14-01-2017,24:00,,,,,,,,,
15-01-2017,01:00,,,,,,,,,
15-01-2017,02:00,,,,,,,,,
15-01-2017,03:00,,,,,,,,,
15-01-2017,04:00,,,,,,,,,
15-01-2017,05:00,,,,,,,,,
15-01-2017,06:00,,,,,,,,,
15-01-2017,07:00,,,,,,,,,
15-01-2017,08:00,,,,,,,,,
15-01-2017,09:00,,,,,,,,,
15-01-2017,10:00,,,,,,,,,
15-01-2017,11:00,,,,,,,,,
15-01-2017,12:00,,,,,,,,,
15-01-2017,13:00,,,,,,,,,
15-01-2017,14:00,,,,,,,,,
15-01-2017,15:00,,,,,,,,,
15-01-2017,16:00,,,,,,,,,
15-01-2017,17:00,,,,,,,,,
15-01-2017,18:00,,,,,,,,,
15-01-2017,19:00,,,,,,,,,
15-01-2017,20:00,,,,,,,,,
15-01-2017,21:00,,,,,,,,,
15-01-2017,22:00,,,,,,,,,
15-01-2017,23:00,,,,,,,,,
15-01-2017,24:00,,,,,,,,,
16-01-2017,01:00,,,,,,,,,
16-01-2017,02:00,,,,,,,,,
16-01-2017,03:00,,,,,,,,,
16-01-2017,04:00,,,,,,,,,
16-01-2017,05:00,,,,,,,,,
16-01-2017,06:00,,,,,,,,,
16-01-2017,07:00,,,,,,,,,
16-01-2017,08:00,,,,,,,,,
16-01-2017,09:00,,,,,,,,,
16-01-2017,10:00,,,,,,,,,
16-01-2017,11:00,,,,,,,,,
16-01-2017,12:00,,,,,,,,,
16-01-2017,13:00,,,,,,,,,
16-01-2017,14:00,,,,,,,,,
16-01-2017,15:00,,,,,,,,,
16-01-2017,16:00,,,,,,,,,
16-01-2017,17:00,,,,,,,,,
16-01-2017,18:00,,,,,,,,,
16-01-2017,19:00,,,,,,,,,
16-01-2017,20:00,,,,,,,,,
16-01-2017,21:00,,,,,,,,,
16-01-2017,22:00,,,,,,,,,
16-01-2017,23:00,,,,,,,,,
16-01-2017,24:00,,,,,,,,,
17-01-2017,01:00,,,,,,,,,
17-01-2017,02:00,,,,,,,,,
17-01-2017,03:00,,,,,,,,,
17-01-2017,04:00,,,,,,,,,
17-01-2017,05:00,,,,,,,,,
17-01-2017,06:00,,,,,,,,,
17-01-2017,07:00,,,,,,,,,
17-01-2017,08:00,,,,,,,,,
17-01-2017,09:00,,,,,,,,,
17-01-2017,10:00,,,,,,,,,
17-01-2017,11:00,,,,,,,,,
17-01-2017,12:00,,,,,,,,,
17-01-2017,13:00,,,,,,,,,
17-01-2017,14:00,,,,,,,,,
17-01-2017,15:00,,,,,,,,,
17-01-2017,16:00,,,,,,,,,
17-01-2017,17:00,,,,,,,,,
17-01-2017,18:00,,,,,,,,,
17-01-2017,19:00,,,,,,,,,
17-01-2017,20:00,,,,,,,,,
17-01-2017,21:00,,,,,,,,,
17-01-2017,22:00,,,,,,,,,
17-01-2017,23:00,,,,,,,,,
17-01-2017,24:00,,,,,,,,,
18-01-2017,01:00,,,,,,,,,
18-01-2017,02:00,,,,,,,,,
18-01-2017,03:00,,,,,,,,,
18-01-2017,04:00,,,,,,,,,
18-01-2017,05:00,,,,,,,,,
18-01-2017,06:00,,,,,,,,,
18-01-2017,07:00,,,,,,,,,
18-01-2017,08:00,,,,,,,,,
18-01-2017,09:00,,,,,,,,,
18-01-2017,10:00,,,,,,,,,
18-01-2017,11:00,,,,,,,,,
18-01-2017,12:00,,,,,,,,,
18-01-2017,13:00,,,,,,,,,
18-01-2017,14:00,,,,,,,,,
18-01-2017,15:00,,,,,,,,,
18-01-2017,16:00,,,,,,,,,
18-01-2017,17:00,,,,,,,,,
18-01-2017,18:00,,,,,,,,,
18-01-2017,19:00,,,,,,,,,
18-01-2017,20:00,,,,,,,,,
18-01-2017,21:00,,,,,,,,,
18-01-2017,22:00,,,,,,,,,
18-01-2017,23:00,,,,,,,,,
18-01-2017,24:00,,,,,,,,,
19-01-2017,01:00,,,,,,,,,
19-01-2017,02:00,,,,,,,,,
19-01-2017,03:00,,,,,,,,,
19-01-2017,04:00,,,,,,,,,
19-01-2017,05:00,,,,,,,,,
19-01-2017,06:00,,,,,,,,,
19-01-2017,07:00,,,,,,,,,
19-01-2017,08:00,,,,,,,,,
19-01-2017,09:00,,,,,,,,,
19-01-2017,10:00,,,,,,,,,
19-01-2017,11:00,,,,,,,,,
19-01-2017,12:00,,,,,,,,,
19-01-2017,13:00,,,,,,,,,
19-01-2017,14:00,,,,,,,,,
19-01-2017,15:00,,,,,,,,,
19-01-2017,16:00,,,,,,,,,
19-01-2017,17:00,,,,,,,,,
19-01-2017,18:00,,,,,,,,,
19-01-2017,19:00,,,,,,,,,
19-01-2017,20:00,,,,,,,,,
19-01-2017,21:00,,,,,,,,,
19-01-2017,22:00,,,,,,,,,
19-01-2017,23:00,,,,,,,,,
19-01-2017,24:00,,,,,,,,,
20-01-2017,01:00,,,,,,,,,
20-01-2017,02:00,,,,,,,,,
20-01-2017,03:00,,,,,,,,,
20-01-2017,04:00,,,,,,,,,
20-01-2017,05:00,,,,,,,,,
20-01-2017,06:00,,,,,,,,,
20-01-2017,07:00,,,,,,,,,
20-01-2017,08:00,,,,,,,,,
20-01-2017,09:00,,,,,,,,,
20-01-2017,10:00,,,,,,,,,
20-01-2017,11:00,224.70359,R,ugm-3,74.50000,R,ugm-3,419.04070,R,ugm-3
20-01-2017,12:00,98.13226,R,ugm-3,61.60641,R,ugm-3,212.07378,R,ugm-3
20-01-2017,13:00,46.15353,R,ugm-3,55.51079,R,ugm-3,126.27855,R,ugm-3
20-01-2017,14:00,15.62337,R,ugm-3,42.66596,R,ugm-3,66.62146,R,ugm-3
20-01-2017,15:00,20.70175,R,ugm-3,47.55336,R,ugm-3,79.29560,R,ugm-3
20-01-2017,16:00,25.24255,R,ugm-3,54.37907,R,ugm-3,93.08377,R,ugm-3
20-01-2017,17:00,75.51871,R,ugm-3,67.07759,R,ugm-3,182.87134,R,ugm-3
20-01-2017,18:00,67.21388,R,ugm-3,71.54806,R,ugm-3,174.60790,R,ugm-3
20-01-2017,19:00,99.50679,R,ugm-3,72.21983,R,ugm-3,224.79477,R,ugm-3
20-01-2017,20:00,43.16625,R,ugm-3,55.21627,R,ugm-3,121.40359,R,ugm-3
20-01-2017,21:00,80.11907,R,ugm-3,60.90643,R,ugm-3,183.75396,R,ugm-3
20-01-2017,22:00,125.40635,R,ugm-3,67.93009,R,ugm-3,260.21714,R,ugm-3
20-01-2017,23:00,99.65584,R,ugm-3,59.59493,R,ugm-3,212.39843,R,ugm-3
20-01-2017,24:00,58.04311,R,ugm-3,49.53710,R,ugm-3,138.53528,R,ugm-3
21-01-2017,01:00,53.65136,R,ugm-3,46.42849,R,ugm-3,128.69276,R,ugm-3
21-01-2017,02:00,50.50484,R,ugm-3,43.63943,R,ugm-3,121.07910,R,ugm-3
21-01-2017,03:00,31.21711,R,ugm-3,40.76159,R,ugm-3,88.62716,R,ugm-3
21-01-2017,04:00,24.70465,R,ugm-3,38.25861,R,ugm-3,76.13854,R,ugm-3
21-01-2017,05:00,28.82729,R,ugm-3,36.71952,R,ugm-3,80.92074,R,ugm-3
21-01-2017,06:00,56.60902,R,ugm-3,46.02479,R,ugm-3,132.82408,R,ugm-3
21-01-2017,07:00,38.74488,R,ugm-3,39.43288,R,ugm-3,98.84087,R,ugm-3
21-01-2017,08:00,17.11701,R,ugm-3,32.20459,R,ugm-3,58.45030,R,ugm-3
21-01-2017,09:00,10.78416,R,ugm-3,26.45513,R,ugm-3,42.99061,R,ugm-3
21-01-2017,10:00,8.36439,R,ugm-3,27.75133,R,ugm-3,40.57656,R,ugm-3
21-01-2017,11:00,4.00290,R,ugm-3,25.19958,R,ugm-3,31.33727,R,ugm-3
21-01-2017,12:00,3.52518,R,ugm-3,23.56439,R,ugm-3,28.96959,R,ugm-3
21-01-2017,13:00,2.00161,R,ugm-3,18.19361,R,ugm-3,21.26270,R,ugm-3
21-01-2017,14:00,3.04715,R,ugm-3,21.32629,R,ugm-3,25.99853,R,ugm-3
21-01-2017,15:00,4.30163,R,ugm-3,24.32365,R,ugm-3,30.91939,R,ugm-3
21-01-2017,16:00,3.43538,R,ugm-3,27.41664,R,ugm-3,32.68415,R,ugm-3
21-01-2017,17:00,1.76244,R,ugm-3,23.99231,R,ugm-3,26.69468,R,ugm-3
21-01-2017,18:00,1.91180,R,ugm-3,27.10586,R,ugm-3,30.03725,R,ugm-3
21-01-2017,19:00,6.24336,R,ugm-3,38.29255,R,ugm-3,47.86557,R,ugm-3
21-01-2017,20:00,3.34588,R,ugm-3,28.80703,R,ugm-3,33.93731,R,ugm-3
21-01-2017,21:00,2.24046,R,ugm-3,23.39896,R,ugm-3,26.83429,R,ugm-3
21-01-2017,22:00,9.46981,R,ugm-3,31.39512,R,ugm-3,45.91530,R,ugm-3
21-01-2017,23:00,13.23354,R,ugm-3,36.62724,R,ugm-3,56.91839,R,ugm-3
21-01-2017,24:00,15.62337,R,ugm-3,44.15150,R,ugm-3,68.10699,R,ugm-3
22-01-2017,01:00,11.94913,R,ugm-3,47.35478,R,ugm-3,65.67653,R,ugm-3
22-01-2017,02:00,45.56595,R,ugm-3,49.41709,R,ugm-3,119.28390,R,ugm-3
22-01-2017,03:00,27.00498,R,ugm-3,42.76302,R,ugm-3,84.17008,R,ugm-3
22-01-2017,04:00,28.05053,R,ugm-3,40.37096,R,ugm-3,83.38118,R,ugm-3
22-01-2017,05:00,30.73940,R,ugm-3,43.35112,R,ugm-3,90.48420,R,ugm-3
22-01-2017,06:00,41.07515,R,ugm-3,47.09483,R,ugm-3,110.07585,R,ugm-3
22-01-2017,07:00,37.90857,R,ugm-3,45.07954,R,ugm-3,103.20519,R,ugm-3
22-01-2017,08:00,59.26764,R,ugm-3,51.37310,R,ugm-3,142.24888,R,ugm-3
22-01-2017,09:00,69.21548,R,ugm-3,50.93035,R,ugm-3,157.05928,R,ugm-3
22-01-2017,10:00,55.20487,R,ugm-3,45.81011,R,ugm-3,130.45641,R,ugm-3
22-01-2017,11:00,31.60565,R,ugm-3,41.83737,R,ugm-3,90.29869,R,ugm-3
22-01-2017,12:00,45.04842,R,ugm-3,47.22393,R,ugm-3,116.29721,R,ugm-3
22-01-2017,13:00,49.05101,R,ugm-3,50.23277,R,ugm-3,125.44327,R,ugm-3
22-01-2017,14:00,33.42764,R,ugm-3,45.45008,R,ugm-3,96.70508,R,ugm-3
22-01-2017,15:00,53.14340,R,ugm-3,53.70683,R,ugm-3,135.19223,R,ugm-3
22-01-2017,16:00,45.04842,R,ugm-3,51.77329,R,ugm-3,120.84657,R,ugm-3
22-01-2017,17:00,47.49812,R,ugm-3,57.02358,R,ugm-3,129.85301,R,ugm-3
22-01-2017,18:00,127.58694,R,ugm-3,74.19687,R,ugm-3,269.82745,R,ugm-3
22-01-2017,19:00,125.91431,R,ugm-3,71.79429,R,ugm-3,264.86021,R,ugm-3
22-01-2017,20:00,125.79457,R,ugm-3,72.44215,R,ugm-3,265.32447,R,ugm-3
22-01-2017,21:00,140.25296,R,ugm-3,66.93941,R,ugm-3,281.99095,R,ugm-3
22-01-2017,22:00,128.27389,R,ugm-3,59.02979,R,ugm-3,255.71368,R,ugm-3
22-01-2017,23:00,120.98498,R,ugm-3,54.46800,R,ugm-3,239.97572,R,ugm-3
22-01-2017,24:00,100.70108,R,ugm-3,52.14288,R,ugm-3,206.54904,R,ugm-3
23-01-2017,01:00,58.98856,R,ugm-3,51.55335,R,ugm-3,142.00121,R,ugm-3
23-01-2017,02:00,71.21667,R,ugm-3,45.68006,R,ugm-3,154.87744,R,ugm-3
23-01-2017,03:00,41.37388,R,ugm-3,37.53759,R,ugm-3,100.97665,R,ugm-3
23-01-2017,04:00,40.77642,R,ugm-3,32.69706,R,ugm-3,95.22003,R,ugm-3
23-01-2017,05:00,54.45837,R,ugm-3,36.37001,R,ugm-3,119.87168,R,ugm-3
23-01-2017,06:00,40.89585,R,ugm-3,37.43432,R,ugm-3,100.14041,R,ugm-3
23-01-2017,07:00,62.07594,R,ugm-3,48.41350,R,ugm-3,143.59528,R,ugm-3
23-01-2017,08:00,119.79007,R,ugm-3,62.14956,R,ugm-3,245.82510,R,ugm-3
23-01-2017,09:00,154.77091,R,ugm-3,80.28771,R,ugm-3,317.59979,R,ugm-3
23-01-2017,10:00,139.32674,R,ugm-3,76.68551,R,ugm-3,290.31686,R,ugm-3
23-01-2017,11:00,153.72567,R,ugm-3,65.36256,R,ugm-3,301.07197,R,ugm-3
23-01-2017,12:00,108.73712,R,ugm-3,59.87703,R,ugm-3,226.60495,R,ugm-3
23-01-2017,13:00,105.33137,R,ugm-3,57.94971,R,ugm-3,219.45555,R,ugm-3
23-01-2017,14:00,100.43228,R,ugm-3,62.67597,R,ugm-3,216.66999,R,ugm-3
23-01-2017,15:00,132.48602,R,ugm-3,69.28462,R,ugm-3,272.42702,R,ugm-3
23-01-2017,16:00,140.94022,R,ugm-3,66.72139,R,ugm-3,282.82672,R,ugm-3
23-01-2017,17:00,173.47168,R,ugm-3,74.54782,R,ugm-3,340.53401,R,ugm-3
23-01-2017,18:00,151.72407,R,ugm-3,58.63629,R,ugm-3,291.27662,R,ugm-3
23-01-2017,19:00,197.72792,R,ugm-3,69.38933,R,ugm-3,372.56791,R,ugm-3
23-01-2017,20:00,252.90348,R,ugm-3,85.43998,R,ugm-3,473.21992,R,ugm-3
23-01-2017,21:00,157.28048,R,ugm-3,56.15100,R,ugm-3,297.31103,R,ugm-3
23-01-2017,22:00,109.09541,R,ugm-3,49.62459,R,ugm-3,216.90188,R,ugm-3
23-01-2017,23:00,96.51919,R,ugm-3,50.10511,R,ugm-3,198.09914,R,ugm-3
23-01-2017,24:00,71.87379,R,ugm-3,41.74748,R,ugm-3,151.95243,R,ugm-3
24-01-2017,01:00,58.43143,R,ugm-3,41.63704,R,ugm-3,131.23065,R,ugm-3
